DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
04-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,212.895,108.262,168.859,,49.53814,%,44.036,56.583,15.518,418.00,61912.00,228.00,,production,OP
05-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,210.167,108.325,166.758,,49.63278,%,43.409,63.583,14.913,508.00,75078.00,262.00,,production,OP
06-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,209.823,108.321,167.206,,49.59429,%,42.617,62.685,14.108,470.00,69713.00,253.00,,production,OP
07-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,210.094,108.307,169.043,,50.19488,%,41.051,60.702,12.535,521.00,77391.00,294.00,,production,OP
08-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,210.184,108.297,169.819,,50.21089,%,40.365,62.56,11.838,518.00,76995.00,297.00,,production,OP
09-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,210.545,108.283,170.397,,49.9463,%,40.148,58.14,11.606,493.00,73657.00,290.00,,production,OP
10-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,210.631,108.281,170.858,,50.23923,%,39.773,56.231,11.219,509.00,76002.00,303.00,,production,OP
11-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,213.448,108.171,176.098,,49.43711,%,37.35,50.724,8.751,352.00,52975.00,241.00,,production,OP
12-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,215.506,108.138,178.412,,48.82824,%,37.094,44.267,8.482,287.00,44830.00,240.00,,production,OP
13-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,215.895,108.159,178.003,,48.57821,%,37.892,50.89,9.291,279.00,44300.00,235.00,,production,OP
14-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,215.855,108.189,177.023,,48.49824,%,38.832,56.831,10.254,297.00,47071.00,249.00,,production,OP
15-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,215.777,108.204,176.233,,48.4718,%,39.543,57.329,10.978,297.00,46462.00,248.00,,production,OP
16-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,216.002,108.202,176.635,,48.47927,%,39.366,52.846,10.796,296.00,44219.00,247.00,,production,OP
17-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,216.016,108.211,176.177,,48.47286,%,39.839,53.758,11.259,296.00,44243.00,247.00,,production,OP
18-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,216.082,108.215,176.08,,48.44686,%,40.001,57.064,11.427,293.00,44083.00,247.00,,production,OP
19-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.99,217.065,108.215,176.476,,15.61403,%,40.589,56.849,12.717,0.00,0.00,0.00,,production,OP
20-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,242.944,103.647,242.378,,0.51505,%,0.566,15.363,0.566,0.00,0.00,0.00,,production,OP
21-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,234.107,104.129,233.521,,0.53602,%,0.586,19.296,0.586,0.00,0.00,0.00,,production,OP
22-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,234.107,104.129,233.521,,0.53602,%,0.586,19.296,0.586,0.00,0.00,0.00,,production,OP
23-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,234.107,104.129,233.521,,0.53602,%,0.586,19.296,0.586,0.00,0.00,0.00,,production,OP
24-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,234.107,104.129,233.521,,0.53602,%,0.586,19.296,0.586,0.00,0.00,0.00,,production,OP
25-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,266.286,101.806,205.786,,0.50519,%,60.499,21.192,60.499,0.00,0.00,0.00,,production,OP
26-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,268.533,101.253,188.69,,0.52745,%,79.843,18.682,79.843,0.00,0.00,0.00,,production,OP
27-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,271.096,101.206,190.031,,0.51857,%,81.065,18.273,81.065,0.00,0.00,0.00,,production,OP
28-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,266.151,98.061,184.237,,0.50971,%,81.914,17.432,81.914,0.00,0.00,0.00,,production,OP
29-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,276.538,101.183,195.214,,0.49239,%,81.324,15.927,81.324,0.00,0.00,0.00,,production,OP
30-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,279.004,101.128,196.735,,0.47928,%,82.269,15.532,82.269,0.00,0.00,0.00,,production,OP
31-Aug-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,281.008,101.032,207.12,,0.49207,%,73.889,16.726,73.889,0.00,0.00,0.00,,production,OP
01-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,282.916,100.949,232.018,,0.50623,%,50.898,15.534,50.894,0.00,0.00,0.00,,production,OP
02-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,3.88,284.441,100.737,243.636,,3.73434,%,40.805,20.768,35.651,0.00,0.00,0.00,,production,OP
03-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,19.17,248.024,106.953,205.834,,40.66991,%,42.19,46.49,13.352,104.00,16926.00,74.00,,production,OP
04-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,237.287,107.37,208.8,,61.08916,%,28.487,53.783,2.371,290.00,46376.00,537.00,,production,OP
05-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,223.51,108.49,184.59,,53.05112,%,38.92,66.292,10.308,428.00,69487.00,344.00,,production,OP
06-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.251,108.443,181.588,,49.88744,%,43.664,64.888,15.084,423.00,68818.00,342.00,,production,OP
07-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.938,108.428,181.002,,49.63413,%,44.937,60.686,16.368,412.00,67226.00,337.00,,production,OP
08-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.929,108.435,179.58,,49.46683,%,45.349,62.91,16.791,411.00,66847.00,337.00,,production,OP
09-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.676,108.408,179.137,,49.47164,%,45.539,61.993,16.993,409.00,66355.00,334.00,,production,OP
10-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.654,108.388,179.216,,48.69733,%,45.438,62.495,16.898,390.00,63293.00,315.00,,production,OP
11-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.961,108.339,180.898,,48.65349,%,45.063,57.543,16.516,380.00,60995.00,327.00,,production,OP
12-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.609,108.329,180.727,,48.61656,%,44.882,56.713,16.342,391.00,57082.00,325.00,,production,OP
13-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.3,108.32,180.798,,48.64684,%,44.502,58.731,15.959,392.00,57123.00,329.00,,production,OP
14-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,225.149,108.315,181.192,,48.62198,%,43.957,60.817,15.414,384.00,56615.00,323.00,,production,OP
15-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.943,108.308,181.296,,48.62278,%,43.647,59.245,15.093,342.00,50991.00,291.00,,production,OP
16-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.805,108.301,181.513,,48.62732,%,43.292,58.169,14.624,339.00,50947.00,291.00,,production,OP
17-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.625,108.298,181.714,,48.64232,%,42.911,58.464,14.323,345.00,51928.00,297.00,,production,OP
18-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.549,108.29,181.972,,48.6447,%,42.577,58.858,14.006,334.00,49758.00,305.00,,production,OP
19-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,224.559,108.282,182.302,,48.6,%,42.257,59.273,13.685,330.00,49602.00,302.00,,production,OP
20-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.863,108.331,179.487,,49.14886,%,42.376,60.525,13.812,358.00,53618.00,320.00,,production,OP
21-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.555,108.391,177.669,,49.4,%,41.886,61.651,13.337,378.00,56787.00,333.00,,production,OP
22-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.888,108.362,178.452,,49.3,%,41.436,61.077,12.88,357.00,53587.00,332.00,,production,OP
23-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.715,108.354,178.643,,49.18709,%,41.072,58.684,12.505,354.00,53316.00,328.00,,production,OP
24-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.833,108.346,179.376,,49.1631,%,40.457,58.965,11.879,339.00,51385.00,318.00,,production,OP
25-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.009,108.335,179.998,,49.1295,%,40.011,55.705,11.421,325.00,49352.00,324.00,,production,OP
26-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.967,108.331,180.194,,49.13849,%,39.773,54.606,11.186,325.00,49388.00,322.00,,production,OP
27-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.897,108.327,180.229,,49.13247,%,39.668,53.283,11.088,322.00,49246.00,323.00,,production,OP
28-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,23.09,220.042,108.321,180.668,,49.014,%,39.374,53.805,10.846,308.00,47051.00,308.00,,production,OP
29-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,243.074,105.065,238.816,,6.59247,%,4.257,28.166,0.276,0.00,0.00,0.00,,production,OP
30-Sep-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,8.17,241.919,105.526,199.357,,14.40704,%,42.562,27.725,22.4,0.00,0.00,0.00,,production,OP
01-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,226.032,107.481,217.957,,53.67235,%,8.076,52.413,2.637,55.00,8962.00,142.00,,production,OP
02-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,211.873,108.502,180.979,,58.42784,%,30.894,58.723,4.508,199.00,31731.00,308.00,,production,OP
03-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.135,108.404,186.136,,51.8747,%,34.999,51.461,5.625,275.00,43001.00,455.00,,production,OP
04-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.88,108.432,183.169,,50.89766,%,36.712,57.579,8.099,288.00,44101.00,460.00,,production,OP
05-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.474,108.438,181.851,,50.54632,%,37.624,57.28,8.98,323.00,49501.00,353.00,,production,OP
06-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.902,108.399,183.041,,50.20832,%,37.86,57.765,9.254,315.00,48233.00,344.00,,production,OP
07-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.653,108.402,182.437,,50.43002,%,38.216,55.118,9.605,322.00,48181.00,335.00,,production,OP
08-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.669,108.396,182.385,,50.49318,%,38.284,53.302,9.667,320.00,49975.00,345.00,,production,OP
09-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.467,108.396,182.139,,50.45315,%,38.329,53.2,9.703,326.00,50479.00,344.00,,production,OP
10-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.178,108.394,181.798,,50.4097,%,38.379,53.766,9.77,329.00,50894.00,327.00,,production,OP
11-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.156,108.388,181.931,,50.3959,%,38.225,52.715,9.625,325.00,50158.00,326.00,,production,OP
12-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.145,108.382,182.067,,50.37768,%,38.079,56.232,9.479,323.00,49865.00,326.00,,production,OP
13-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.325,108.373,182.512,,50.36087,%,37.813,60.762,9.215,321.00,49604.00,336.00,,production,OP
14-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.439,108.367,182.79,,50.36302,%,37.649,60.45,9.05,320.00,49572.00,338.00,,production,OP
15-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.219,108.368,182.553,,50.46712,%,37.666,60.618,9.064,323.00,49750.00,336.00,,production,OP
16-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.012,108.371,182.428,,50.56329,%,37.584,59.252,8.979,322.00,49653.00,332.00,,production,OP
17-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.213,108.363,182.852,,50.55873,%,37.361,59.519,8.755,321.00,49635.00,331.00,,production,OP
18-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.225,108.36,182.91,,50.47798,%,37.316,54.294,8.701,321.00,49749.00,329.00,,production,OP
19-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.223,108.358,183.09,,50.51979,%,37.133,50.17,8.508,323.00,50071.00,329.00,,production,OP
20-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.721,108.347,184.363,,50.8639,%,36.358,56.087,7.729,327.00,50700.00,335.00,,production,OP
21-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.412,108.351,183.592,,50.91154,%,36.82,55.688,8.183,316.00,48562.00,330.00,,production,OP
22-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.624,108.345,183.944,,50.84929,%,36.679,55.688,8.059,314.00,48495.00,335.00,,production,OP
23-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.618,108.344,183.888,,50.81898,%,36.73,49.988,8.11,314.00,48623.00,330.00,,production,OP
24-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.745,108.341,184.094,,50.77311,%,36.65,50.37,8.027,314.00,48609.00,332.00,,production,OP
25-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.862,108.338,184.273,,50.78376,%,36.589,48.384,7.959,317.00,49209.00,334.00,,production,OP
26-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,25,220.958,108.336,184.404,,50.8004,%,36.554,47.288,7.918,333.00,51385.00,336.00,,production,OP
27-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.964,108.36,182.967,,50.7788,%,36.997,53.303,8.444,318.00,49191.00,333.00,,production,OP
28-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.961,108.364,183.295,,50.49807,%,36.666,53.394,8.209,315.00,48599.00,325.00,,production,OP
29-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.718,108.345,184.641,,50.49862,%,36.077,59.315,7.609,304.00,46729.00,320.00,,production,OP
30-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.12,108.333,185.252,,51.03952,%,35.868,57.796,7.245,318.00,48777.00,331.00,,production,OP
31-Oct-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.495,108.372,182.653,,51.30979,%,36.842,58.456,8.234,323.00,50070.00,330.00,,production,OP
01-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.785,108.362,183.329,,50.91824,%,36.455,51.984,7.833,317.00,49048.00,324.00,,production,OP
02-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.066,108.353,183.84,,50.90594,%,36.225,50.972,7.588,321.00,49772.00,330.00,,production,OP
03-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.343,108.345,184.315,,50.93085,%,36.028,54.662,7.38,295.00,45686.00,328.00,,production,OP
04-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.487,108.341,184.594,,50.89229,%,35.892,58.738,7.242,291.00,45094.00,305.00,,production,OP
05-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.788,108.303,186.691,,51.13204,%,35.096,58.079,6.446,288.00,44832.00,307.00,,production,OP
06-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.686,108.294,186.544,,51.63975,%,35.142,54.915,6.485,292.00,45410.00,310.00,,production,OP
07-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.011,108.358,183.528,,50.84322,%,36.483,56.356,7.916,293.00,45241.00,303.00,,production,OP
08-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.993,108.357,183.717,,50.80817,%,36.276,53.551,7.821,292.00,45657.00,322.00,,production,OP
09-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.479,108.343,184.67,,50.80079,%,35.81,53.341,7.39,290.00,45639.00,326.00,,production,OP
10-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,222.466,108.289,188.077,,51.7,%,34.39,54.089,5.838,283.00,46088.00,324.00,,production,OP
11-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.979,108.352,183.488,,51.69625,%,36.491,60.338,8.044,295.00,46629.00,332.00,,production,OP
12-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.184,108.379,182.74,,51.63631,%,36.444,59.227,7.997,295.00,46218.00,318.00,,production,OP
13-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.275,108.35,184.883,,51.60535,%,35.392,58.757,6.955,291.00,45666.00,312.00,,production,OP
14-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.879,108.328,185.65,,51.5844,%,35.229,58.249,6.792,290.00,45494.00,312.00,,production,OP
15-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.069,108.353,184.409,,51.59682,%,35.66,57.996,7.22,293.00,45840.00,311.00,,production,OP
16-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.136,108.32,186.351,,52.04163,%,34.785,56.501,6.347,293.00,45756.00,319.00,,production,OP
17-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,222.146,108.28,188.302,,52.62032,%,33.844,56.004,5.412,293.00,45039.00,330.00,,production,OP
18-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.412,108.351,184.329,,50.94922,%,36.082,59.361,7.655,289.00,44152.00,313.00,,production,OP
19-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.504,108.309,186.181,,50.93181,%,35.323,58.972,6.896,282.00,43107.00,306.00,,production,OP
20-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220,108.343,183.561,,50.94328,%,36.438,60.767,8.017,285.00,43755.00,303.00,,production,OP
21-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,220.101,108.332,184.113,,50.92782,%,35.988,59.959,7.572,284.00,43676.00,301.00,,production,OP
22-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,219.919,108.327,183.985,,50.92714,%,35.934,57.612,7.507,283.00,43477.00,300.00,,production,OP
23-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,221.057,108.185,186.408,,50.84676,%,34.649,56.576,6.222,273.00,42663.00,299.00,,production,OP
24-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,15.78,229.95,107.679,201.569,,26.5295,%,28.38,45.77,9.3,0.00,0.00,0.00,,production,OP
25-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,244.406,104.076,195.3,,0,%,49.105,13.758,48.356,0.00,0.00,0.00,,production,OP
26-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,246.393,102.491,177.736,,0.26037,%,68.657,11.027,68.107,0.00,0.00,0.00,,production,OP
27-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,252.373,102.35,245.195,,7.32565,%,7.178,9.218,6.763,0.00,0.00,0.00,,production,OP
28-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,264.578,102.348,218.7,,0.04934,%,45.878,9.076,45.828,0.00,0.00,0.00,,production,OP
29-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,268.789,102.093,187.634,,0.04686,%,81.154,7.862,81.105,0.00,0.00,0.00,,production,OP
30-Nov-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,12,247.358,105.829,208.736,,35.11649,%,38.622,34.168,32.537,1.00,251.00,1.00,,production,OP
01-Dec-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,13.5,255.41,105.648,248.866,,56.64421,%,6.545,20.873,2.258,120.00,25857.00,183.00,,production,OP
02-Dec-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,261.053,102.63,223.608,,0.27908,%,37.445,8.786,34.711,0.00,0.00,0.00,,production,OP
