X	Y	Time
3280	2480	1.08353E+03
3320	2480	1.08362E+03
3360	2480	1.08347E+03
3400	2480	1.08286E+03
3440	2480	1.08287E+03
3480	2480	1.08211E+03
3520	2480	1.08218E+03
80	2520	1.10204E+03
120	2520	1.10426E+03
160	2520	1.10295E+03
200	2520	1.10250E+03
240	2520	1.10228E+03
280	2520	1.10244E+03
320	2520	1.10218E+03
360	2520	1.10177E+03
400	2520	1.10212E+03
440	2520	1.10170E+03
480	2520	1.10035E+03
520	2520	1.09966E+03
560	2520	1.09919E+03
600	2520	1.09889E+03
640	2520	1.09856E+03
680	2520	1.09821E+03
720	2520	1.09730E+03
760	2520	1.09587E+03
800	2520	1.09222E+03
840	2520	1.08950E+03
880	2520	1.08762E+03
920	2520	1.08691E+03
960	2520	1.08618E+03
1000	2520	1.08521E+03
1040	2520	1.08482E+03
1080	2520	1.08483E+03
1120	2520	1.08489E+03
1160	2520	1.08625E+03
1200	2520	1.08827E+03
1240	2520	1.08956E+03
1280	2520	1.08912E+03
1320	2520	1.08813E+03
1360	2520	1.08699E+03
1400	2520	1.08680E+03
1440	2520	1.08678E+03
1480	2520	1.08535E+03
1520	2520	1.08219E+03
1560	2520	1.07699E+03
1600	2520	1.07283E+03
1640	2520	1.07091E+03
1680	2520	1.07043E+03
1720	2520	1.06974E+03
1760	2520	1.06908E+03
1800	2520	1.06939E+03
1840	2520	1.06948E+03
1880	2520	1.06925E+03
1920	2520	1.06961E+03
1960	2520	1.06961E+03
2000	2520	1.06922E+03
2040	2520	1.06871E+03
2080	2520	1.06870E+03
2120	2520	1.06945E+03
2160	2520	1.06925E+03
2200	2520	1.06918E+03
2240	2520	1.06950E+03
2280	2520	1.07014E+03
2320	2520	1.07030E+03
2360	2520	1.07095E+03
2400	2520	1.07339E+03
2440	2520	1.07863E+03
2480	2520	1.08352E+03
2520	2520	1.08697E+03
2560	2520	1.08837E+03
2600	2520	1.09033E+03
2640	2520	1.09174E+03
2680	2520	1.09259E+03
2720	2520	1.09208E+03
2760	2520	1.09261E+03
2800	2520	1.09351E+03
2840	2520	1.09513E+03
2880	2520	1.09615E+03
2920	2520	1.09603E+03
2960	2520	1.09482E+03
3000	2520	1.09293E+03
3040	2520	1.09017E+03
3080	2520	1.08830E+03
3120	2520	1.08620E+03
3160	2520	1.08500E+03
3200	2520	1.08453E+03
3240	2520	1.08425E+03
3280	2520	1.08433E+03
3320	2520	1.08455E+03
3360	2520	1.08396E+03
3400	2520	1.08381E+03
3440	2520	1.08347E+03
3480	2520	1.08344E+03
3520	2520	1.08343E+03
80	2560	1.10161E+03
120	2560	1.10360E+03
160	2560	1.10110E+03
200	2560	1.10156E+03
240	2560	1.10214E+03
280	2560	1.10234E+03
320	2560	1.10218E+03
360	2560	1.10201E+03
400	2560	1.10202E+03
440	2560	1.10184E+03
480	2560	1.10046E+03
520	2560	1.09916E+03
560	2560	1.09915E+03
600	2560	1.09965E+03
640	2560	1.09909E+03
680	2560	1.09844E+03
720	2560	1.09775E+03
760	2560	1.09645E+03
800	2560	1.09359E+03
840	2560	1.09108E+03
880	2560	1.08789E+03
920	2560	1.08708E+03
960	2560	1.08611E+03
1000	2560	1.08475E+03
1040	2560	1.08438E+03
1080	2560	1.08477E+03
1120	2560	1.08498E+03
1160	2560	1.08660E+03
1200	2560	1.08856E+03
1240	2560	1.08956E+03
1280	2560	1.08900E+03
1320	2560	1.08782E+03
1360	2560	1.08718E+03
1400	2560	1.08611E+03
1440	2560	1.08630E+03
1480	2560	1.08533E+03
1520	2560	1.08219E+03
1560	2560	1.07670E+03
1600	2560	1.07284E+03
1640	2560	1.07144E+03
1680	2560	1.07020E+03
1720	2560	1.06941E+03
1760	2560	1.06913E+03
1800	2560	1.06928E+03
1840	2560	1.06949E+03
1880	2560	1.06959E+03
1920	2560	1.06982E+03
1960	2560	1.06912E+03
2000	2560	1.06869E+03
2040	2560	1.06842E+03
2080	2560	1.06872E+03
2120	2560	1.06930E+03
2160	2560	1.06944E+03
2200	2560	1.06956E+03
2240	2560	1.06988E+03
2280	2560	1.07066E+03
2320	2560	1.07076E+03
2360	2560	1.07219E+03
2400	2560	1.07476E+03
2440	2560	1.07935E+03
2480	2560	1.08302E+03
2520	2560	1.08723E+03
2560	2560	1.08899E+03
2600	2560	1.09050E+03
2640	2560	1.09131E+03
2680	2560	1.09206E+03
2720	2560	1.09207E+03
2760	2560	1.09253E+03
2800	2560	1.09377E+03
2840	2560	1.09572E+03
2880	2560	1.09665E+03
2920	2560	1.09677E+03
2960	2560	1.09553E+03
3000	2560	1.09391E+03
3040	2560	1.09156E+03
3080	2560	1.08885E+03
3120	2560	1.08648E+03
3160	2560	1.08576E+03
3200	2560	1.08529E+03
3240	2560	1.08459E+03
3280	2560	1.08404E+03
3320	2560	1.08431E+03
3360	2560	1.08438E+03
3400	2560	1.08497E+03
3440	2560	1.08532E+03
3480	2560	1.08486E+03
3520	2560	1.08543E+03
80	2600	1.10270E+03
120	2600	1.10271E+03
160	2600	1.10181E+03
200	2600	1.10221E+03
240	2600	1.10307E+03
280	2600	1.10285E+03
320	2600	1.10277E+03
360	2600	1.10245E+03
400	2600	1.10232E+03
440	2600	1.10196E+03
480	2600	1.10070E+03
520	2600	1.09970E+03
560	2600	1.09989E+03
600	2600	1.10026E+03
640	2600	1.09971E+03
680	2600	1.09895E+03
720	2600	1.09832E+03
760	2600	1.09689E+03
800	2600	1.09549E+03
840	2600	1.09272E+03
880	2600	1.08908E+03
920	2600	1.08701E+03
960	2600	1.08548E+03
1000	2600	1.08439E+03
1040	2600	1.08411E+03
1080	2600	1.08476E+03
1120	2600	1.08520E+03
1160	2600	1.08694E+03
1200	2600	1.08890E+03
1240	2600	1.08953E+03
1280	2600	1.08854E+03
1320	2600	1.08661E+03
1360	2600	1.08594E+03
1400	2600	1.08571E+03
1440	2600	1.08603E+03
1480	2600	1.08474E+03
1520	2600	1.08146E+03
1560	2600	1.07633E+03
1600	2600	1.07320E+03
1640	2600	1.07088E+03
1680	2600	1.07025E+03
1720	2600	1.06941E+03
1760	2600	1.06869E+03
1800	2600	1.06906E+03
1840	2600	1.06952E+03
1880	2600	1.06960E+03
1920	2600	1.06949E+03
1960	2600	1.06942E+03
2000	2600	1.06885E+03
2040	2600	1.06884E+03
2080	2600	1.06949E+03
2120	2600	1.06982E+03
2160	2600	1.06958E+03
2200	2600	1.06994E+03
2240	2600	1.07063E+03
2280	2600	1.07109E+03
2320	2600	1.07186E+03
2360	2600	1.07377E+03
2400	2600	1.07677E+03
2440	2600	1.08037E+03
2480	2600	1.08334E+03
2520	2600	1.08710E+03
2560	2600	1.08915E+03
2600	2600	1.09066E+03
2640	2600	1.09070E+03
2680	2600	1.09144E+03
2720	2600	1.09193E+03
2760	2600	1.09338E+03
2800	2600	1.09438E+03
2840	2600	1.09675E+03
2880	2600	1.09749E+03
2920	2600	1.09818E+03
2960	2600	1.09770E+03
3000	2600	1.09494E+03
3040	2600	1.09264E+03
3080	2600	1.08953E+03
3120	2600	1.08756E+03
3160	2600	1.08657E+03
3200	2600	1.08601E+03
3240	2600	1.08502E+03
3280	2600	1.08458E+03
3320	2600	1.08447E+03
3360	2600	1.08443E+03
3400	2600	1.08506E+03
3440	2600	1.08507E+03
3480	2600	1.08472E+03
3520	2600	1.08649E+03
80	2640	1.10353E+03
120	2640	1.10314E+03
160	2640	1.10260E+03
200	2640	1.10328E+03
240	2640	1.10306E+03
280	2640	1.10334E+03
320	2640	1.10279E+03
360	2640	1.10256E+03
400	2640	1.10242E+03
440	2640	1.10228E+03
480	2640	1.10153E+03
520	2640	1.10016E+03
560	2640	1.10038E+03
600	2640	1.10104E+03
640	2640	1.10100E+03
680	2640	1.10080E+03
720	2640	1.09915E+03
760	2640	1.09713E+03
800	2640	1.09589E+03
840	2640	1.09353E+03
880	2640	1.09011E+03
920	2640	1.08797E+03
960	2640	1.08628E+03
1000	2640	1.08507E+03
1040	2640	1.08471E+03
1080	2640	1.08562E+03
1120	2640	1.08581E+03
1160	2640	1.08719E+03
1200	2640	1.08938E+03
1240	2640	1.08957E+03
1280	2640	1.08779E+03
1320	2640	1.08612E+03
1360	2640	1.08554E+03
1400	2640	1.08508E+03
1440	2640	1.08489E+03
1480	2640	1.08356E+03
1520	2640	1.07988E+03
1560	2640	1.07505E+03
1600	2640	1.07211E+03
1640	2640	1.07070E+03
1680	2640	1.06995E+03
1720	2640	1.06910E+03
1760	2640	1.06876E+03
1800	2640	1.06934E+03
1840	2640	1.06943E+03
1880	2640	1.06956E+03
1920	2640	1.06962E+03
1960	2640	1.06955E+03
2000	2640	1.06939E+03
2040	2640	1.06963E+03
2080	2640	1.07024E+03
2120	2640	1.07076E+03
2160	2640	1.07086E+03
2200	2640	1.07111E+03
2240	2640	1.07145E+03
2280	2640	1.07216E+03
2320	2640	1.07347E+03
2360	2640	1.07546E+03
2400	2640	1.07897E+03
2440	2640	1.08208E+03
2480	2640	1.08417E+03
2520	2640	1.08679E+03
2560	2640	1.08873E+03
2600	2640	1.09000E+03
2640	2640	1.09045E+03
2680	2640	1.09098E+03
2720	2640	1.09161E+03
2760	2640	1.09374E+03
2800	2640	1.09548E+03
2840	2640	1.09656E+03
2880	2640	1.09845E+03
2920	2640	1.09995E+03
2960	2640	1.10016E+03
3000	2640	1.09690E+03
3040	2640	1.09374E+03
3080	2640	1.09045E+03
3120	2640	1.08829E+03
3160	2640	1.08754E+03
3200	2640	1.08710E+03
3240	2640	1.08641E+03
3280	2640	1.08566E+03
3320	2640	1.08492E+03
3360	2640	1.08419E+03
3400	2640	1.08451E+03
3440	2640	1.08406E+03
3480	2640	1.08332E+03
3520	2640	1.08555E+03
80	2680	1.10339E+03
120	2680	1.10550E+03
160	2680	1.10273E+03
200	2680	1.10323E+03
240	2680	1.10282E+03
280	2680	1.10342E+03
320	2680	1.10324E+03
360	2680	1.10311E+03
400	2680	1.10292E+03
440	2680	1.10302E+03
480	2680	1.10190E+03
520	2680	1.10085E+03
560	2680	1.10081E+03
600	2680	1.10174E+03
640	2680	1.10236E+03
680	2680	1.10315E+03
720	2680	1.10221E+03
760	2680	1.09867E+03
800	2680	1.09647E+03
840	2680	1.09455E+03
880	2680	1.09121E+03
920	2680	1.08816E+03
960	2680	1.08777E+03
1000	2680	1.08609E+03
1040	2680	1.08550E+03
1080	2680	1.08547E+03
1120	2680	1.08584E+03
1160	2680	1.08705E+03
1200	2680	1.08865E+03
1240	2680	1.08887E+03
1280	2680	1.08765E+03
1320	2680	1.08622E+03
1360	2680	1.08514E+03
1400	2680	1.08457E+03
1440	2680	1.08375E+03
1480	2680	1.08175E+03
1520	2680	1.07754E+03
1560	2680	1.07371E+03
1600	2680	1.07165E+03
1640	2680	1.07062E+03
1680	2680	1.06939E+03
1720	2680	1.06891E+03
1760	2680	1.06872E+03
1800	2680	1.06939E+03
1840	2680	1.06930E+03
1880	2680	1.06946E+03
1920	2680	1.06942E+03
1960	2680	1.06929E+03
2000	2680	1.06981E+03
2040	2680	1.07062E+03
2080	2680	1.07194E+03
2120	2680	1.07268E+03
2160	2680	1.07291E+03
2200	2680	1.07343E+03
2240	2680	1.07406E+03
2280	2680	1.07516E+03
2320	2680	1.07599E+03
2360	2680	1.07798E+03
2400	2680	1.08029E+03
2440	2680	1.08291E+03
2480	2680	1.08469E+03
2520	2680	1.08694E+03
2560	2680	1.08780E+03
2600	2680	1.08883E+03
2640	2680	1.08973E+03
2680	2680	1.09111E+03
2720	2680	1.09194E+03
2760	2680	1.09411E+03
2800	2680	1.09619E+03
2840	2680	1.09790E+03
2880	2680	1.09989E+03
2920	2680	1.10147E+03
2960	2680	1.10103E+03
3000	2680	1.09938E+03
3040	2680	1.09512E+03
3080	2680	1.09181E+03
3120	2680	1.08997E+03
3160	2680	1.08880E+03
3200	2680	1.08830E+03
3240	2680	1.08784E+03
3280	2680	1.08683E+03
3320	2680	1.08581E+03
3360	2680	1.08521E+03
3400	2680	1.08483E+03
3440	2680	1.08446E+03
3480	2680	1.08446E+03
3520	2680	1.08594E+03
80	2720	1.10320E+03
120	2720	1.10516E+03
160	2720	1.10348E+03
200	2720	1.10422E+03
240	2720	1.10337E+03
280	2720	1.10335E+03
320	2720	1.10355E+03
360	2720	1.10342E+03
400	2720	1.10378E+03
440	2720	1.10301E+03
480	2720	1.10216E+03
520	2720	1.10142E+03
560	2720	1.10115E+03
600	2720	1.10223E+03
640	2720	1.10323E+03
680	2720	1.10437E+03
720	2720	1.10400E+03
760	2720	1.10157E+03
800	2720	1.09872E+03
840	2720	1.09647E+03
880	2720	1.09371E+03
920	2720	1.09035E+03
960	2720	1.08854E+03
1000	2720	1.08736E+03
1040	2720	1.08599E+03
1080	2720	1.08585E+03
1120	2720	1.08583E+03
1160	2720	1.08675E+03
1200	2720	1.08838E+03
1240	2720	1.08840E+03
1280	2720	1.08771E+03
1320	2720	1.08652E+03
1360	2720	1.08571E+03
1400	2720	1.08433E+03
1440	2720	1.08251E+03
1480	2720	1.07896E+03
1520	2720	1.07594E+03
1560	2720	1.07195E+03
1600	2720	1.07058E+03
1640	2720	1.06979E+03
1680	2720	1.06930E+03
1720	2720	1.06821E+03
1760	2720	1.06821E+03
1800	2720	1.06876E+03
1840	2720	1.06866E+03
1880	2720	1.06894E+03
1920	2720	1.06894E+03
1960	2720	1.06976E+03
2000	2720	1.07146E+03
2040	2720	1.07275E+03
2080	2720	1.07391E+03
2120	2720	1.07547E+03
2160	2720	1.07656E+03
2200	2720	1.07731E+03
2240	2720	1.07851E+03
2280	2720	1.07886E+03
2320	2720	1.07925E+03
2360	2720	1.08028E+03
2400	2720	1.08185E+03
2440	2720	1.08335E+03
2480	2720	1.08562E+03
2520	2720	1.08680E+03
2560	2720	1.08787E+03
2600	2720	1.08829E+03
2640	2720	1.08955E+03
2680	2720	1.09144E+03
2720	2720	1.09268E+03
2760	2720	1.09523E+03
2800	2720	1.09708E+03
2840	2720	1.09920E+03
2880	2720	1.10134E+03
2920	2720	1.10221E+03
2960	2720	1.10195E+03
3000	2720	1.09981E+03
3040	2720	1.09640E+03
3080	2720	1.09338E+03
3120	2720	1.09107E+03
3160	2720	1.09024E+03
3200	2720	1.08960E+03
3240	2720	1.08865E+03
3280	2720	1.08765E+03
3320	2720	1.08673E+03
3360	2720	1.08641E+03
3400	2720	1.08644E+03
3440	2720	1.08573E+03
3480	2720	1.08398E+03
3520	2720	1.08323E+03
80	2760	1.10309E+03
120	2760	1.10413E+03
160	2760	1.10330E+03
200	2760	1.10374E+03
240	2760	1.10317E+03
280	2760	1.10346E+03
320	2760	1.10348E+03
360	2760	1.10364E+03
400	2760	1.10408E+03
440	2760	1.10378E+03
480	2760	1.10252E+03
520	2760	1.10192E+03
560	2760	1.10185E+03
600	2760	1.10269E+03
640	2760	1.10303E+03
680	2760	1.10458E+03
720	2760	1.10471E+03
760	2760	1.10297E+03
800	2760	1.10097E+03
840	2760	1.09917E+03
880	2760	1.09554E+03
920	2760	1.09221E+03
960	2760	1.08928E+03
1000	2760	1.08773E+03
1040	2760	1.08687E+03
1080	2760	1.08629E+03
1120	2760	1.08614E+03
1160	2760	1.08728E+03
1200	2760	1.08867E+03
1240	2760	1.08845E+03
1280	2760	1.08735E+03
1320	2760	1.08631E+03
1360	2760	1.08548E+03
1400	2760	1.08397E+03
1440	2760	1.08143E+03
1480	2760	1.07750E+03
1520	2760	1.07428E+03
1560	2760	1.07031E+03
1600	2760	1.06920E+03
1640	2760	1.06929E+03
1680	2760	1.06876E+03
1720	2760	1.06782E+03
1760	2760	1.06780E+03
1800	2760	1.06801E+03
1840	2760	1.06791E+03
1880	2760	1.06843E+03
1920	2760	1.06966E+03
1960	2760	1.07147E+03
2000	2760	1.07368E+03
2040	2760	1.07595E+03
2080	2760	1.07768E+03
2120	2760	1.07961E+03
2160	2760	1.08041E+03
2200	2760	1.08084E+03
2240	2760	1.08160E+03
2280	2760	1.08177E+03
2320	2760	1.08183E+03
2360	2760	1.08224E+03
2400	2760	1.08305E+03
2440	2760	1.08384E+03
2480	2760	1.08504E+03
2520	2760	1.08640E+03
2560	2760	1.08756E+03
2600	2760	1.08831E+03
2640	2760	1.08978E+03
2680	2760	1.09142E+03
2720	2760	1.09330E+03
2760	2760	1.09607E+03
2800	2760	1.09736E+03
2840	2760	1.09899E+03
2880	2760	1.10180E+03
2920	2760	1.10339E+03
2960	2760	1.10324E+03
3000	2760	1.10097E+03
3040	2760	1.09721E+03
3080	2760	1.09421E+03
3120	2760	1.09214E+03
3160	2760	1.09098E+03
3200	2760	1.09000E+03
3240	2760	1.08887E+03
3280	2760	1.08804E+03
3320	2760	1.08762E+03
3360	2760	1.08769E+03
3400	2760	1.08793E+03
3440	2760	1.08698E+03
3480	2760	1.08453E+03
3520	2760	1.08613E+03
80	2800	1.10298E+03
120	2800	1.10236E+03
160	2800	1.10323E+03
200	2800	1.10320E+03
240	2800	1.10231E+03
280	2800	1.10276E+03
320	2800	1.10330E+03
360	2800	1.10429E+03
400	2800	1.10465E+03
440	2800	1.10462E+03
480	2800	1.10335E+03
520	2800	1.10224E+03
560	2800	1.10223E+03
600	2800	1.10252E+03
640	2800	1.10262E+03
680	2800	1.10357E+03
720	2800	1.10428E+03
760	2800	1.10350E+03
800	2800	1.10215E+03
840	2800	1.10074E+03
880	2800	1.09785E+03
920	2800	1.09312E+03
960	2800	1.09001E+03
1000	2800	1.08850E+03
1040	2800	1.08775E+03
1080	2800	1.08714E+03
1120	2800	1.08681E+03
1160	2800	1.08778E+03
1200	2800	1.08855E+03
1240	2800	1.08838E+03
1280	2800	1.08678E+03
1320	2800	1.08556E+03
1360	2800	1.08467E+03
1400	2800	1.08385E+03
1440	2800	1.08079E+03
1480	2800	1.07667E+03
1520	2800	1.07294E+03
1560	2800	1.07069E+03
1600	2800	1.06926E+03
1640	2800	1.06841E+03
1680	2800	1.06852E+03
1720	2800	1.06777E+03
1760	2800	1.06697E+03
1800	2800	1.06766E+03
1840	2800	1.06832E+03
1880	2800	1.06879E+03
1920	2800	1.07077E+03
1960	2800	1.07346E+03
2000	2800	1.07654E+03
2040	2800	1.07932E+03
2080	2800	1.08100E+03
2120	2800	1.08179E+03
2160	2800	1.08216E+03
2200	2800	1.08206E+03
2240	2800	1.08246E+03
2280	2800	1.08290E+03
2320	2800	1.08320E+03
2360	2800	1.08359E+03
2400	2800	1.08383E+03
2440	2800	1.08431E+03
2480	2800	1.08513E+03
2520	2800	1.08620E+03
2560	2800	1.08703E+03
2600	2800	1.08755E+03
2640	2800	1.08965E+03
2680	2800	1.09199E+03
2720	2800	1.09374E+03
2760	2800	1.09608E+03
2800	2800	1.09769E+03
2840	2800	1.09977E+03
2880	2800	1.10250E+03
2920	2800	1.10436E+03
2960	2800	1.10407E+03
3000	2800	1.10164E+03
3040	2800	1.09790E+03
3080	2800	1.09480E+03
3120	2800	1.09249E+03
3160	2800	1.09142E+03
3200	2800	1.09012E+03
3240	2800	1.08922E+03
3280	2800	1.08852E+03
3320	2800	1.08814E+03
3360	2800	1.08781E+03
3400	2800	1.08788E+03
3440	2800	1.08742E+03
3480	2800	1.08604E+03
3520	2800	1.08452E+03
80	2840	1.10284E+03
120	2840	1.10185E+03
160	2840	1.10191E+03
200	2840	1.10220E+03
240	2840	1.10192E+03
280	2840	1.10254E+03
320	2840	1.10349E+03
360	2840	1.10411E+03
400	2840	1.10461E+03
440	2840	1.10438E+03
480	2840	1.10341E+03
520	2840	1.10232E+03
560	2840	1.10230E+03
600	2840	1.10221E+03
640	2840	1.10224E+03
680	2840	1.10214E+03
720	2840	1.10252E+03
760	2840	1.10283E+03
800	2840	1.10250E+03
840	2840	1.10203E+03
880	2840	1.10026E+03
920	2840	1.09413E+03
960	2840	1.09111E+03
1000	2840	1.08932E+03
1040	2840	1.08859E+03
1080	2840	1.08761E+03
1120	2840	1.08727E+03
1160	2840	1.08749E+03
1200	2840	1.08823E+03
1240	2840	1.08793E+03
1280	2840	1.08683E+03
1320	2840	1.08542E+03
1360	2840	1.08463E+03
1400	2840	1.08349E+03
1440	2840	1.08084E+03
1480	2840	1.07666E+03
1520	2840	1.07346E+03
1560	2840	1.07051E+03
1600	2840	1.06922E+03
1640	2840	1.06824E+03
1680	2840	1.06804E+03
1720	2840	1.06753E+03
1760	2840	1.06685E+03
1800	2840	1.06755E+03
1840	2840	1.06851E+03
1880	2840	1.07005E+03
1920	2840	1.07252E+03
1960	2840	1.07534E+03
2000	2840	1.07933E+03
2040	2840	1.08124E+03
2080	2840	1.08232E+03
2120	2840	1.08255E+03
2160	2840	1.08217E+03
2200	2840	1.08217E+03
2240	2840	1.08224E+03
2280	2840	1.08298E+03
2320	2840	1.08367E+03
2360	2840	1.08402E+03
2400	2840	1.08475E+03
2440	2840	1.08501E+03
2480	2840	1.08556E+03
2520	2840	1.08598E+03
2560	2840	1.08683E+03
2600	2840	1.08805E+03
2640	2840	1.08992E+03
2680	2840	1.09225E+03
2720	2840	1.09363E+03
2760	2840	1.09614E+03
2800	2840	1.09804E+03
2840	2840	1.10048E+03
2880	2840	1.10269E+03
2920	2840	1.10468E+03
2960	2840	1.10448E+03
3000	2840	1.10237E+03
3040	2840	1.09869E+03
3080	2840	1.09521E+03
3120	2840	1.09293E+03
3160	2840	1.09120E+03
3200	2840	1.09006E+03
3240	2840	1.08924E+03
3280	2840	1.08852E+03
3320	2840	1.08824E+03
3360	2840	1.08790E+03
3400	2840	1.08792E+03
3440	2840	1.08906E+03
3480	2840	1.08728E+03
3520	2840	1.08547E+03
80	2880	1.10270E+03
120	2880	1.10206E+03
160	2880	1.10201E+03
200	2880	1.10294E+03
240	2880	1.10286E+03
280	2880	1.10307E+03
320	2880	1.10367E+03
360	2880	1.10403E+03
400	2880	1.10437E+03
440	2880	1.10369E+03
480	2880	1.10319E+03
520	2880	1.10210E+03
560	2880	1.10195E+03
600	2880	1.10137E+03
640	2880	1.10069E+03
680	2880	1.10046E+03
720	2880	1.10071E+03
760	2880	1.10134E+03
800	2880	1.10169E+03
840	2880	1.10206E+03
880	2880	1.10070E+03
920	2880	1.09665E+03
960	2880	1.09274E+03
1000	2880	1.08991E+03
1040	2880	1.08904E+03
1080	2880	1.08810E+03
1120	2880	1.08770E+03
1160	2880	1.08795E+03
1200	2880	1.08826E+03
1240	2880	1.08784E+03
1280	2880	1.08693E+03
1320	2880	1.08544E+03
1360	2880	1.08439E+03
1400	2880	1.08384E+03
1440	2880	1.08140E+03
1480	2880	1.07756E+03
1520	2880	1.07419E+03
1560	2880	1.07089E+03
1600	2880	1.06922E+03
1640	2880	1.06856E+03
1680	2880	1.06848E+03
1720	2880	1.06728E+03
1760	2880	1.06764E+03
1800	2880	1.06813E+03
1840	2880	1.06909E+03
1880	2880	1.07152E+03
1920	2880	1.07464E+03
1960	2880	1.07735E+03
2000	2880	1.08044E+03
2040	2880	1.08179E+03
2080	2880	1.08212E+03
2120	2880	1.08254E+03
2160	2880	1.08242E+03
2200	2880	1.08245E+03
2240	2880	1.08283E+03
2280	2880	1.08348E+03
2320	2880	1.08475E+03
2360	2880	1.08542E+03
2400	2880	1.08583E+03
2440	2880	1.08596E+03
2480	2880	1.08605E+03
2520	2880	1.08619E+03
2560	2880	1.08660E+03
2600	2880	1.08848E+03
2640	2880	1.09070E+03
2680	2880	1.09256E+03
2720	2880	1.09408E+03
2760	2880	1.09632E+03
2800	2880	1.09795E+03
2840	2880	1.10040E+03
2880	2880	1.10275E+03
2920	2880	1.10443E+03
2960	2880	1.10444E+03
3000	2880	1.10204E+03
3040	2880	1.09893E+03
3080	2880	1.09601E+03
3120	2880	1.09333E+03
3160	2880	1.09138E+03
3200	2880	1.08988E+03
3240	2880	1.08942E+03
3280	2880	1.08904E+03
3320	2880	1.08875E+03
3360	2880	1.08792E+03
3400	2880	1.08783E+03
3440	2880	1.09048E+03
3480	2880	1.08818E+03
3520	2880	1.08754E+03
80	2920	1.10113E+03
120	2920	1.10214E+03
160	2920	1.10319E+03
200	2920	1.10357E+03
240	2920	1.10337E+03
280	2920	1.10319E+03
320	2920	1.10429E+03
360	2920	1.10438E+03
400	2920	1.10472E+03
440	2920	1.10347E+03
480	2920	1.10263E+03
520	2920	1.10226E+03
560	2920	1.10190E+03
600	2920	1.10072E+03
640	2920	1.10009E+03
680	2920	1.09941E+03
720	2920	1.09948E+03
760	2920	1.09916E+03
800	2920	1.09997E+03
840	2920	1.10119E+03
880	2920	1.10050E+03
920	2920	1.09740E+03
960	2920	1.09438E+03
1000	2920	1.09128E+03
1040	2920	1.08990E+03
1080	2920	1.08921E+03
1120	2920	1.08800E+03
1160	2920	1.08794E+03
1200	2920	1.08788E+03
1240	2920	1.08806E+03
1280	2920	1.08717E+03
1320	2920	1.08586E+03
1360	2920	1.08447E+03
1400	2920	1.08391E+03
1440	2920	1.08253E+03
1480	2920	1.07862E+03
1520	2920	1.07471E+03
1560	2920	1.07200E+03
1600	2920	1.06977E+03
1640	2920	1.06937E+03
1680	2920	1.06873E+03
1720	2920	1.06769E+03
1760	2920	1.06757E+03
1800	2920	1.06858E+03
1840	2920	1.07031E+03
1880	2920	1.07312E+03
1920	2920	1.07668E+03
1960	2920	1.07916E+03
2000	2920	1.08107E+03
2040	2920	1.08205E+03
2080	2920	1.08209E+03
2120	2920	1.08256E+03
2160	2920	1.08297E+03
2200	2920	1.08289E+03
2240	2920	1.08345E+03
2280	2920	1.08458E+03
2320	2920	1.08578E+03
2360	2920	1.08582E+03
2400	2920	1.08592E+03
2440	2920	1.08596E+03
2480	2920	1.08627E+03
2520	2920	1.08632E+03
2560	2920	1.08676E+03
2600	2920	1.08871E+03
2640	2920	1.09104E+03
2680	2920	1.09355E+03
2720	2920	1.09553E+03
2760	2920	1.09645E+03
2800	2920	1.09813E+03
2840	2920	1.10110E+03
2880	2920	1.10337E+03
2920	2920	1.10435E+03
2960	2920	1.10424E+03
3000	2920	1.10209E+03
3040	2920	1.09971E+03
3080	2920	1.09635E+03
3120	2920	1.09404E+03
3160	2920	1.09145E+03
3200	2920	1.09004E+03
3240	2920	1.08961E+03
3280	2920	1.08911E+03
3320	2920	1.08869E+03
3360	2920	1.08834E+03
3400	2920	1.08926E+03
3440	2920	1.08932E+03
3480	2920	1.08716E+03
3520	2920	1.08613E+03
80	2960	1.10264E+03
120	2960	1.10183E+03
160	2960	1.10352E+03
200	2960	1.10348E+03
240	2960	1.10382E+03
280	2960	1.10388E+03
320	2960	1.10444E+03
360	2960	1.10446E+03
400	2960	1.10418E+03
440	2960	1.10307E+03
480	2960	1.10227E+03
520	2960	1.10214E+03
560	2960	1.10167E+03
600	2960	1.10047E+03
640	2960	1.09896E+03
680	2960	1.09857E+03
720	2960	1.09798E+03
760	2960	1.09794E+03
800	2960	1.09847E+03
840	2960	1.09956E+03
880	2960	1.09950E+03
920	2960	1.09807E+03
960	2960	1.09518E+03
1000	2960	1.09246E+03
1040	2960	1.09085E+03
1080	2960	1.08988E+03
1120	2960	1.08894E+03
1160	2960	1.08807E+03
1200	2960	1.08810E+03
1240	2960	1.08782E+03
1280	2960	1.08723E+03
1320	2960	1.08616E+03
1360	2960	1.08518E+03
1400	2960	1.08444E+03
1440	2960	1.08322E+03
1480	2960	1.07922E+03
1520	2960	1.07535E+03
1560	2960	1.07223E+03
1600	2960	1.07050E+03
1640	2960	1.06994E+03
1680	2960	1.06912E+03
1720	2960	1.06807E+03
1760	2960	1.06818E+03
1800	2960	1.06931E+03
1840	2960	1.07163E+03
1880	2960	1.07469E+03
1920	2960	1.07792E+03
1960	2960	1.07987E+03
2000	2960	1.08115E+03
2040	2960	1.08139E+03
2080	2960	1.08202E+03
2120	2960	1.08260E+03
2160	2960	1.08328E+03
2200	2960	1.08370E+03
2240	2960	1.08487E+03
